"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","1","4491","16","0","2024","1","",54,205,201,199,1568146,0,0,598,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-3.6,-3,-1.4,-12,-5.6,-14,-6.6,18865,1.2,0,0.0,0,0.0,34,6.0
"US000","1","44911","17","0","2024","1","",1,22,20,22,145671,0,0,525,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-21.4,-9,-31.0,-7,-24.1,-12498,-7.9,0,0.0,0,0.0,101,23.8
"US000","1","449110","18","0","2024","1","",1,22,20,22,145671,0,0,525,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-21.4,-9,-31.0,-7,-24.1,-12498,-7.9,0,0.0,0,0.0,101,23.8
"US000","1","44912","17","0","2024","1","",53,183,181,177,1422475,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-3.6,3,1.7,-3,-1.6,-7,-3.8,31363,2.3,0,0.0,0,0.0,21,3.6
"US000","1","449129","18","0","2024","1","",53,183,181,177,1422475,0,0,607,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-2,-3.6,3,1.7,-3,-1.6,-7,-3.8,31363,2.3,0,0.0,0,0.0,21,3.6
"US000","1","4492","16","0","2024","1","",8,1462,1465,1470,5506926,0,0,289,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,1.0,15,1.0,16,1.1,123561,2.3,0,0.0,0,0.0,3,1.0
"US000","1","44921","17","0","2024","1","",8,1462,1465,1470,5506926,0,0,289,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,1.0,15,1.0,16,1.1,123561,2.3,0,0.0,0,0.0,3,1.0
"US000","1","449210","18","0","2024","1","",8,1462,1465,1470,5506926,0,0,289,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,15,1.0,15,1.0,16,1.1,123561,2.3,0,0.0,0,0.0,3,1.0
"US000","1","455","15","0","2024","1","",288,25258,25218,25196,227671447,0,0,694,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",9,3.2,-1681,-6.2,-1259,-4.8,-1035,-3.9,-4992546,-2.1,0,0.0,0,0.0,20,3.0
"US000","1","4551","16","0","2024","1","",212,16584,16551,16436,150590748,0,0,701,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,2.4,-1614,-8.9,-1231,-6.9,-1199,-6.8,-5661068,-3.6,0,0.0,0,0.0,28,4.2
"US000","1","45511","17","0","2024","1","",212,16584,16551,16436,150590748,0,0,701,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,2.4,-1614,-8.9,-1231,-6.9,-1199,-6.8,-5661068,-3.6,0,0.0,0,0.0,28,4.2
"US000","1","455110","18","0","2024","1","",212,16584,16551,16436,150590748,0,0,701,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,2.4,-1614,-8.9,-1231,-6.9,-1199,-6.8,-5661068,-3.6,0,0.0,0,0.0,28,4.2
"US000","1","4552","16","0","2024","1","",76,8674,8667,8760,77080699,0,0,682,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,5.6,-67,-0.8,-28,-0.3,164,1.9,668522,0.9,0,0.0,0,0.0,5,0.7
"US000","1","45521","17","0","2024","1","",76,8674,8667,8760,77080699,0,0,682,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,5.6,-67,-0.8,-28,-0.3,164,1.9,668522,0.9,0,0.0,0,0.0,5,0.7
"US000","1","455211","18","0","2024","1","",30,5092,5100,5094,58023557,0,0,876,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-3.2,-51,-1.0,-1,0.0,97,1.9,393521,0.7,0,0.0,0,0.0,3,0.3
"US000","1","455219","18","0","2024","1","",46,3582,3567,3666,19057142,0,0,407,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,12.2,-16,-0.4,-27,-0.8,67,1.9,275001,1.5,0,0.0,0,0.0,5,1.2
"US000","1","457","15","0","2024","1","",51,1358,1369,1348,13029996,0,0,738,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-4,-0.3,2,0.1,-6,-0.4,444587,3.5,0,0.0,0,0.0,27,3.8
"US000","1","4571","16","0","2024","1","",51,1358,1369,1348,13029996,0,0,738,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-4,-0.3,2,0.1,-6,-0.4,444587,3.5,0,0.0,0,0.0,27,3.8
"US000","1","45711","17","0","2024","1","",48,1328,1340,1321,12809636,0,0,741,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-0.5,1,0.1,-5,-0.4,445211,3.6,0,0.0,0,0.0,28,3.9
"US000","1","457110","18","0","2024","1","",48,1328,1340,1321,12809636,0,0,741,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-0.5,1,0.1,-5,-0.4,445211,3.6,0,0.0,0,0.0,28,3.9
"US000","1","45712","17","0","2024","1","",3,30,29,27,220360,0,0,591,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,11.1,1,3.6,-1,-3.6,-624,-0.3,0,0.0,0,0.0,-23,-3.7
"US000","1","457120","18","0","2024","1","",3,30,29,27,220360,0,0,591,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,11.1,1,3.6,-1,-3.6,-624,-0.3,0,0.0,0,0.0,-23,-3.7
"US000","1","458","15","0","2024","1","",3,35,36,35,221983,0,0,483,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,5,16.1,5,16.7,5671,2.6,0,0.0,0,0.0,-54,-10.1
"US000","1","4581","16","0","2024","1","",3,35,36,35,221983,0,0,483,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,5,16.1,5,16.7,5671,2.6,0,0.0,0,0.0,-54,-10.1
"US000","1","45811","17","0","2024","1","",3,35,36,35,221983,0,0,483,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,5,16.1,5,16.7,5671,2.6,0,0.0,0,0.0,-54,-10.1
"US000","1","458110","18","0","2024","1","",3,35,36,35,221983,0,0,483,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,9.4,5,16.1,5,16.7,5671,2.6,0,0.0,0,0.0,-54,-10.1
"US000","1","459","15","0","2024","1","",65,1162,1210,1203,5058657,0,0,327,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-5,-7.1,36,3.2,72,6.3,35,3.0,411820,8.9,0,0.0,0,0.0,15,4.8
"US000","1","4591","16","0","2024","1","",46,169,212,205,1349067,0,0,531,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-4,-8.0,26,18.2,57,36.8,29,16.5,321975,31.3,0,0.0,0,0.0,31,6.2
"US000","1","45911","17","0","2024","1","",44,166,209,202,1319448,0,0,528,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-4,-8.3,26,18.6,57,37.5,29,16.8,316005,31.5,0,0.0,0,0.0,30,6.0
"US000","1","459110","18","0","2024","1","",44,166,209,202,1319448,0,0,528,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-4,-8.3,26,18.6,57,37.5,29,16.8,316005,31.5,0,0.0,0,0.0,30,6.0
"US000","1","45912","17","0","2024","1","",2,3,3,3,29619,0,0,759,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5970,25.2,0,0.0,0,0.0,153,25.2
"US000","1","459120","18","0","2024","1","",2,3,3,3,29619,0,0,759,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5970,25.2,0,0.0,0,0.0,153,25.2
"US000","1","4592","16","0","2024","1","",1,1,1,1,28867,0,0,2221,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1183,4.3,0,0.0,0,0.0,91,4.3
"US000","1","45921","17","0","2024","1","",1,1,1,1,28867,0,0,2221,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1183,4.3,0,0.0,0,0.0,91,4.3
"US000","1","459210","18","0","2024","1","",1,1,1,1,28867,0,0,2221,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1183,4.3,0,0.0,0,0.0,91,4.3
"US000","1","4594","16","0","2024","1","",2,2,2,2,18717,0,0,720,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1222,7.0,0,0.0,0,0.0,47,7.0
"US000","1","45942","17","0","2024","1","",2,2,2,2,18717,0,0,720,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1222,7.0,0,0.0,0,0.0,47,7.0
"US000","1","459420","18","0","2024","1","",2,2,2,2,18717,0,0,720,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,1222,7.0,0,0.0,0,0.0,47,7.0
"US000","1","4599","16","0","2024","1","",16,990,995,995,3662006,0,0,284,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.9,10,1.0,15,1.5,6,0.6,87440,2.4,0,0.0,0,0.0,4,1.4
"US000","1","45992","17","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","1","459920","18","0","2024","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","1","45999","17","0","2024","1","",16,990,995,995,3662006,0,0,284,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.9,10,1.0,15,1.5,6,0.6,87440,2.4,0,0.0,0,0.0,4,1.4
"US000","1","459999","18","0","2024","1","",16,990,995,995,3662006,0,0,284,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-5.9,10,1.0,15,1.5,6,0.6,87440,2.4,0,0.0,0,0.0,4,1.4
"US000","1","48-49","14","0","2024","1","",29944,618896,621459,622781,12093522993,0,0,1498,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",514,1.7,7657,1.3,5151,0.8,5374,0.9,164963620,1.4,0,0.0,0,0.0,6,0.4
"US000","1","481","15","0","2024","1","",3,19,16,18,212424,0,0,925,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,46.2,-4,-20.0,-4,-18.2,11160,5.5,0,0.0,0,0.0,81,9.6
"US000","1","4812","16","0","2024","1","",3,19,16,18,212424,0,0,925,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,46.2,-4,-20.0,-4,-18.2,11160,5.5,0,0.0,0,0.0,81,9.6
"US000","1","48121","17","0","2024","1","",3,19,16,18,212424,0,0,925,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,46.2,-4,-20.0,-4,-18.2,11160,5.5,0,0.0,0,0.0,81,9.6
"US000","1","481219","18","0","2024","1","",3,19,16,18,212424,0,0,925,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,46.2,-4,-20.0,-4,-18.2,11160,5.5,0,0.0,0,0.0,81,9.6
"US000","1","483","15","0","2024","1","",1,118,119,120,2608868,0,0,1686,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,0.8,4,3.4,181178,7.5,0,0.0,0,0.0,94,5.9
"US000","1","4831","16","0","2024","1","",1,118,119,120,2608868,0,0,1686,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,0.8,4,3.4,181178,7.5,0,0.0,0,0.0,94,5.9
"US000","1","48311","17","0","2024","1","",1,118,119,120,2608868,0,0,1686,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,0.8,4,3.4,181178,7.5,0,0.0,0,0.0,94,5.9
"US000","1","483113","18","0","2024","1","",1,118,119,120,2608868,0,0,1686,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,0.8,4,3.4,181178,7.5,0,0.0,0,0.0,94,5.9
"US000","1","484","15","0","2024","1","",2,3,3,3,102956,0,0,2640,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5449,5.6,0,0.0,0,0.0,140,5.6
"US000","1","4841","16","0","2024","1","",2,3,3,3,102956,0,0,2640,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5449,5.6,0,0.0,0,0.0,140,5.6
"US000","1","48412","17","0","2024","1","",2,3,3,3,102956,0,0,2640,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5449,5.6,0,0.0,0,0.0,140,5.6
"US000","1","484121","18","0","2024","1","",2,3,3,3,102956,0,0,2640,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5449,5.6,0,0.0,0,0.0,140,5.6
"US000","1","487","15","0","2024","1","",2,109,106,108,1283938,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,13,13.5,3,2.9,3,2.9,122320,10.5,0,0.0,0,0.0,35,4.0
"US000","1","4879","16","0","2024","1","",2,109,106,108,1283938,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,13,13.5,3,2.9,3,2.9,122320,10.5,0,0.0,0,0.0,35,4.0
"US000","1","48799","17","0","2024","1","",2,109,106,108,1283938,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,13,13.5,3,2.9,3,2.9,122320,10.5,0,0.0,0,0.0,35,4.0
"US000","1","487990","18","0","2024","1","",2,109,106,108,1283938,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,13,13.5,3,2.9,3,2.9,122320,10.5,0,0.0,0,0.0,35,4.0
"US000","1","488","15","0","2024","1","",130,12460,12540,12556,460735169,0,0,2831,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.8,343,2.8,333,2.7,296,2.4,24086885,5.5,0,0.0,0,0.0,77,2.8
"US000","1","4881","16","0","2024","1","",130,12460,12540,12556,460735169,0,0,2831,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.8,343,2.8,333,2.7,296,2.4,24086885,5.5,0,0.0,0,0.0,77,2.8
"US000","1","48811","17","0","2024","1","",130,12460,12540,12556,460735169,0,0,2831,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.8,343,2.8,333,2.7,296,2.4,24086885,5.5,0,0.0,0,0.0,77,2.8
"US000","1","488111","18","0","2024","1","",129,12441,12521,12536,460581305,0,0,2834,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.8,340,2.8,328,2.7,289,2.4,24042053,5.5,0,0.0,0,0.0,77,2.8
"US000","1","488119","18","0","2024","1","",1,19,19,20,153864,0,0,612,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,18.8,5,35.7,7,53.8,44832,41.1,0,0.0,0,0.0,27,4.6
"US000","1","491","15","0","2024","1","",29796,604824,607315,608620,11619486998,0,0,1473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",514,1.8,7324,1.2,4849,0.8,5108,0.8,140465331,1.2,0,0.0,0,0.0,4,0.3
"US000","1","4911","16","0","2024","1","",29796,604824,607315,608620,11619486998,0,0,1473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",514,1.8,7324,1.2,4849,0.8,5108,0.8,140465331,1.2,0,0.0,0,0.0,4,0.3
"US000","1","49111","17","0","2024","1","",29796,604824,607315,608620,11619486998,0,0,1473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",514,1.8,7324,1.2,4849,0.8,5108,0.8,140465331,1.2,0,0.0,0,0.0,4,0.3
"US000","1","491110","18","0","2024","1","",29796,604824,607315,608620,11619486998,0,0,1473,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",514,1.8,7324,1.2,4849,0.8,5108,0.8,140465331,1.2,0,0.0,0,0.0,4,0.3
"US000","1","493","15","0","2024","1","",10,1363,1360,1356,9092640,0,0,514,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-29,-2.1,-31,-2.2,-33,-2.4,91297,1.0,0,0.0,0,0.0,16,3.2
"US000","1","4931","16","0","2024","1","",10,1363,1360,1356,9092640,0,0,514,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-29,-2.1,-31,-2.2,-33,-2.4,91297,1.0,0,0.0,0,0.0,16,3.2
"US000","1","49311","17","0","2024","1","",8,1295,1292,1288,7415016,0,0,442,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-37,-2.8,-36,-2.7,-38,-2.9,-103001,-1.4,0,0.0,0,0.0,7,1.6
"US000","1","493110","18","0","2024","1","",8,1295,1292,1288,7415016,0,0,442,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-37,-2.8,-36,-2.7,-38,-2.9,-103001,-1.4,0,0.0,0,0.0,7,1.6
"US000","1","49319","17","0","2024","1","",2,68,68,68,1677624,0,0,1898,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,8,13.3,5,7.9,5,7.9,194298,13.1,0,0.0,0,0.0,58,3.2
"US000","1","493190","18","0","2024","1","",2,68,68,68,1677624,0,0,1898,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,8,13.3,5,7.9,5,7.9,194298,13.1,0,0.0,0,0.0,58,3.2
"US000","1","51","14","0","2024","1","",145,6658,6646,6613,149366689,0,0,1731,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.7,207,3.2,208,3.2,142,2.2,11064545,8.0,0,0.0,0,0.0,82,5.0
"US000","1","512","15","0","2024","1","",6,33,33,33,393509,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-14.3,1,3.1,-1,-2.9,-1,-2.9,17235,4.6,0,0.0,0,0.0,49,5.6
"US000","1","5121","16","0","2024","1","",6,33,33,33,393509,0,0,917,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-14.3,1,3.1,-1,-2.9,-1,-2.9,17235,4.6,0,0.0,0,0.0,49,5.6
"US000","1","51213","17","0","2024","1","",2,2,2,2,5756,0,0,221,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-33.3,0,0.0,-1,-33.3,-1,-33.3,580,11.2,0,0.0,0,0.0,72,48.3
"US000","1","512131","18","0","2024","1","",2,2,2,2,5756,0,0,221,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-33.3,0,0.0,-1,-33.3,-1,-33.3,580,11.2,0,0.0,0,0.0,72,48.3
"US000","1","51219","17","0","2024","1","",4,31,31,31,387753,0,0,962,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,3.3,0,0.0,0,0.0,16655,4.5,0,0.0,0,0.0,31,3.3
"US000","1","512199","18","0","2024","1","",4,31,31,31,387753,0,0,962,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,1,3.3,0,0.0,0,0.0,16655,4.5,0,0.0,0,0.0,31,3.3
"US000","1","513","15","0","2024","1","",7,122,121,121,2739208,0,0,1737,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,8,7.0,8,7.1,7,6.1,228492,9.1,0,0.0,0,0.0,38,2.2
"US000","1","5131","16","0","2024","1","",7,122,121,121,2739208,0,0,1737,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,8,7.0,8,7.1,7,6.1,228492,9.1,0,0.0,0,0.0,38,2.2
"US000","1","51311","17","0","2024","1","",1,60,59,60,1212124,0,0,1563,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,5.3,3,5.4,5,9.1,28577,2.4,0,0.0,0,0.0,-63,-3.9
"US000","1","513110","18","0","2024","1","",1,60,59,60,1212124,0,0,1563,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,5.3,3,5.4,5,9.1,28577,2.4,0,0.0,0,0.0,-63,-3.9
"US000","1","51313","17","0","2024","1","",4,44,44,43,943853,0,0,1663,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,4.8,2,4.8,-1,-2.3,96804,11.4,0,0.0,0,0.0,136,8.9
"US000","1","513130","18","0","2024","1","",4,44,44,43,943853,0,0,1663,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,4.8,2,4.8,-1,-2.3,96804,11.4,0,0.0,0,0.0,136,8.9
"US000","1","51314","17","0","2024","1","",1,14,14,14,457185,0,0,2512,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,27.3,3,27.3,3,27.3,97780,27.2,0,0.0,0,0.0,-1,0.0
"US000","1","513140","18","0","2024","1","",1,14,14,14,457185,0,0,2512,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,3,27.3,3,27.3,3,27.3,97780,27.2,0,0.0,0,0.0,-1,0.0
"US000","1","51319","17","0","2024","1","",1,4,4,4,126046,0,0,2424,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5331,4.4,0,0.0,0,0.0,103,4.4
"US000","1","513199","18","0","2024","1","",1,4,4,4,126046,0,0,2424,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,5331,4.4,0,0.0,0,0.0,103,4.4
"US000","1","516","15","0","2024","1","",2,69,68,68,1625735,0,0,1830,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-9.2,3,4.6,5,7.9,-44287,-2.7,0,0.0,0,0.0,-59,-3.1
"US000","1","5161","16","0","2024","1","",2,69,68,68,1625735,0,0,1830,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-9.2,3,4.6,5,7.9,-44287,-2.7,0,0.0,0,0.0,-59,-3.1
"US000","1","51611","17","0","2024","1","",2,69,68,68,1625735,0,0,1830,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-9.2,3,4.6,5,7.9,-44287,-2.7,0,0.0,0,0.0,-59,-3.1
"US000","1","516110","18","0","2024","1","",2,69,68,68,1625735,0,0,1830,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-7,-9.2,3,4.6,5,7.9,-44287,-2.7,0,0.0,0,0.0,-59,-3.1
"US000","1","518","15","0","2024","1","",1,1195,1179,1173,19633074,0,0,1277,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-18,-1.5,-29,-2.4,-26,-2.2,825899,4.4,0,0.0,0,0.0,78,6.5
"US000","1","5182","16","0","2024","1","",1,1195,1179,1173,19633074,0,0,1277,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-18,-1.5,-29,-2.4,-26,-2.2,825899,4.4,0,0.0,0,0.0,78,6.5
"US000","1","51821","17","0","2024","1","",1,1195,1179,1173,19633074,0,0,1277,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-18,-1.5,-29,-2.4,-26,-2.2,825899,4.4,0,0.0,0,0.0,78,6.5
"US000","1","518210","18","0","2024","1","",1,1195,1179,1173,19633074,0,0,1277,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-18,-1.5,-29,-2.4,-26,-2.2,825899,4.4,0,0.0,0,0.0,78,6.5
"US000","1","519","15","0","2024","1","",129,5239,5245,5218,124975163,0,0,1837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,223,4.4,227,4.5,157,3.1,10037206,8.7,0,0.0,0,0.0,80,4.6
"US000","1","5192","16","0","2024","1","",129,5239,5245,5218,124975163,0,0,1837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,223,4.4,227,4.5,157,3.1,10037206,8.7,0,0.0,0,0.0,80,4.6
"US000","1","51921","17","0","2024","1","",129,5239,5245,5218,124975163,0,0,1837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,223,4.4,227,4.5,157,3.1,10037206,8.7,0,0.0,0,0.0,80,4.6
"US000","1","519210","18","0","2024","1","",129,5239,5245,5218,124975163,0,0,1837,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,223,4.4,227,4.5,157,3.1,10037206,8.7,0,0.0,0,0.0,80,4.6
"US000","1","52","14","0","2024","1","",820,12796,12754,12804,482853777,0,0,2905,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",12,1.5,220,1.7,272,2.2,336,2.7,35276090,7.9,0,0.0,0,0.0,153,5.6
"US000","1","521","15","0","2024","1","",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","1","5211","16","0","2024","1","",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","1","52111","17","0","2024","1","",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
